Label,Date and Time,Document,Source,Scale,Scale Units,Scale Factor,Count,Length,Angle
Ruler 62,2022-01-08T15:52:39-05:00,RG.M.SS2018.NR.083.psdc,Ruler Tool,Custom (117 pixel(s) = 1.0000 millimeter),millimeter,117,1,0.608974,180
Ruler 63,2022-01-08T15:52:42-05:00,RG.M.SS2018.NR.083.psdc,Ruler Tool,Custom (117 pixel(s) = 1.0000 millimeter),millimeter,117,1,0.46875,0
Ruler 64,2022-01-08T15:52:45-05:00,RG.M.SS2018.NR.083.psdc,Ruler Tool,Custom (117 pixel(s) = 1.0000 millimeter),millimeter,117,1,0.744658,180
Ruler 65,2022-01-08T15:52:48-05:00,RG.M.SS2018.NR.083.psdc,Ruler Tool,Custom (117 pixel(s) = 1.0000 millimeter),millimeter,117,1,0.432959,0
Ruler 66,2022-01-08T15:52:52-05:00,RG.M.SS2018.NR.083.psdc,Ruler Tool,Custom (117 pixel(s) = 1.0000 millimeter),millimeter,117,1,2.255342,0
Ruler 67,2022-01-08T15:52:59-05:00,RG.M.SS2018.NR.083.psdc,Ruler Tool,Custom (117 pixel(s) = 1.0000 millimeter),millimeter,117,1,4.545139,0
Ruler 68,2022-01-08T15:53:23-05:00,RG.M.SS2018.NR.084.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,0.471217,180
Ruler 69,2022-01-08T15:53:26-05:00,RG.M.SS2018.NR.084.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,0.548794,0
Ruler 70,2022-01-08T15:53:29-05:00,RG.M.SS2018.NR.084.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,1.099232,180
Ruler 71,2022-01-08T15:53:33-05:00,RG.M.SS2018.NR.084.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,0.696272,0
Ruler 72,2022-01-08T15:53:36-05:00,RG.M.SS2018.NR.084.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,2.815515,0
Ruler 73,2022-01-08T15:53:55-05:00,RG.M.SS2018.NR.084.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,4.913273,0
Ruler 74,2022-01-08T15:55:23-05:00,RG.M.SS2018.NR.085.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.451607,-179.789484
Ruler 75,2022-01-08T15:55:26-05:00,RG.M.SS2018.NR.085.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.674779,0
Ruler 76,2022-01-08T15:55:30-05:00,RG.M.SS2018.NR.085.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.437777,180
Ruler 77,2022-01-08T15:55:43-05:00,RG.M.SS2018.NR.085.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.517149,179.816164
Ruler 78,2022-01-08T15:55:48-05:00,RG.M.SS2018.NR.085.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,0.251112,0.378601
Ruler 79,2022-01-08T15:55:52-05:00,RG.M.SS2018.NR.085.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,2.332412,0
Ruler 80,2022-01-08T15:55:56-05:00,RG.M.SS2018.NR.085.psdc,Ruler Tool,Custom (113 pixel(s) = 1.0000 millimeter),millimeter,113,1,4.829646,0
Ruler 81,2022-01-08T15:56:58-05:00,RG.M.SS2018.NR.086.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,0.241502,0
Ruler 82,2022-01-08T15:57:02-05:00,RG.M.SS2018.NR.086.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,0.824836,180
Ruler 83,2022-01-08T15:57:07-05:00,RG.M.SS2018.NR.086.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,1.129386,0
Ruler 84,2022-01-08T15:57:10-05:00,RG.M.SS2018.NR.086.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,1.212171,180
Ruler 85,2022-01-08T15:57:14-05:00,RG.M.SS2018.NR.086.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,3.407895,180
Ruler 86,2022-01-08T15:57:18-05:00,RG.M.SS2018.NR.086.psdc,Ruler Tool,Custom (114 pixel(s) = 1.0000 millimeter),millimeter,114,1,5.910088,180
Ruler 87,2022-01-08T15:58:40-05:00,RG.M.SS2018.NR.087.psdc,Ruler Tool,Custom (135 pixel(s) = 1.0000 millimeter),millimeter,135,1,0.34537,180
Ruler 88,2022-01-08T15:58:43-05:00,RG.M.SS2018.NR.087.psdc,Ruler Tool,Custom (135 pixel(s) = 1.0000 millimeter),millimeter,135,1,0.616435,0
Ruler 89,2022-01-08T15:58:46-05:00,RG.M.SS2018.NR.087.psdc,Ruler Tool,Custom (135 pixel(s) = 1.0000 millimeter),millimeter,135,1,0.557176,180
Ruler 90,2022-01-08T15:58:49-05:00,RG.M.SS2018.NR.087.psdc,Ruler Tool,Custom (135 pixel(s) = 1.0000 millimeter),millimeter,135,1,0.627315,0
Ruler 91,2022-01-08T15:58:53-05:00,RG.M.SS2018.NR.087.psdc,Ruler Tool,Custom (135 pixel(s) = 1.0000 millimeter),millimeter,135,1,2.146296,0
Ruler 92,2022-01-08T15:58:59-05:00,RG.M.SS2018.NR.087.psdc,Ruler Tool,Custom (135 pixel(s) = 1.0000 millimeter),millimeter,135,1,4.166667,0
Ruler 93,2022-01-08T15:59:16-05:00,RG.M.SS2018.NR.088.psdc,Ruler Tool,Custom (216 pixel(s) = 1.0000 millimeter),millimeter,216,1,0.537471,180
Ruler 94,2022-01-08T15:59:20-05:00,RG.M.SS2018.NR.088.psdc,Ruler Tool,Custom (216 pixel(s) = 1.0000 millimeter),millimeter,216,1,0.659288,0
Ruler 95,2022-01-08T15:59:23-05:00,RG.M.SS2018.NR.088.psdc,Ruler Tool,Custom (216 pixel(s) = 1.0000 millimeter),millimeter,216,1,1.196759,0
Ruler 96,2022-01-08T15:59:28-05:00,RG.M.SS2018.NR.088.psdc,Ruler Tool,Custom (216 pixel(s) = 1.0000 millimeter),millimeter,216,1,2.396557,0
Ruler 97,2022-01-08T16:00:26-05:00,RG.M.SS2018.NR.089.psdc,Ruler Tool,Custom (132 pixel(s) = 1.0000 millimeter),millimeter,132,1,0.408381,180
Ruler 98,2022-01-08T16:00:30-05:00,RG.M.SS2018.NR.089.psdc,Ruler Tool,Custom (132 pixel(s) = 1.0000 millimeter),millimeter,132,1,0.633286,0
Ruler 99,2022-01-08T16:00:34-05:00,RG.M.SS2018.NR.089.psdc,Ruler Tool,Custom (132 pixel(s) = 1.0000 millimeter),millimeter,132,1,0.786695,180
Ruler 100,2022-01-08T16:00:36-05:00,RG.M.SS2018.NR.089.psdc,Ruler Tool,Custom (132 pixel(s) = 1.0000 millimeter),millimeter,132,1,0.299006,0
Ruler 101,2022-01-08T16:00:40-05:00,RG.M.SS2018.NR.089.psdc,Ruler Tool,Custom (132 pixel(s) = 1.0000 millimeter),millimeter,132,1,2.127367,0
Ruler 102,2022-01-08T16:00:44-05:00,RG.M.SS2018.NR.089.psdc,Ruler Tool,Custom (132 pixel(s) = 1.0000 millimeter),millimeter,132,1,4.162642,0
Ruler 103,2022-01-08T16:01:03-05:00,RG.M.SS2018.NR.090.psdc,Ruler Tool,Custom (125 pixel(s) = 1.0000 millimeter),millimeter,125,1,0.56325,180
Ruler 104,2022-01-08T16:01:08-05:00,RG.M.SS2018.NR.090.psdc,Ruler Tool,Custom (125 pixel(s) = 1.0000 millimeter),millimeter,125,1,0.49525,0
Ruler 105,2022-01-08T16:01:11-05:00,RG.M.SS2018.NR.090.psdc,Ruler Tool,Custom (125 pixel(s) = 1.0000 millimeter),millimeter,125,1,0.53,180
Ruler 106,2022-01-08T16:01:15-05:00,RG.M.SS2018.NR.090.psdc,Ruler Tool,Custom (125 pixel(s) = 1.0000 millimeter),millimeter,125,1,0.26,0
Ruler 107,2022-01-08T16:01:18-05:00,RG.M.SS2018.NR.090.psdc,Ruler Tool,Custom (125 pixel(s) = 1.0000 millimeter),millimeter,125,1,0.2965,180
Ruler 108,2022-01-08T16:01:22-05:00,RG.M.SS2018.NR.090.psdc,Ruler Tool,Custom (125 pixel(s) = 1.0000 millimeter),millimeter,125,1,2.145,180
Ruler 109,2022-01-08T16:01:25-05:00,RG.M.SS2018.NR.090.psdc,Ruler Tool,Custom (125 pixel(s) = 1.0000 millimeter),millimeter,125,1,4.481,180
Ruler 110,2022-01-08T16:04:03-05:00,RG.M.SS2018.NR.091.psdc,Ruler Tool,Custom (138 pixel(s) = 1.0000 millimeter),millimeter,138,1,0.653759,180
Ruler 111,2022-01-08T16:04:07-05:00,RG.M.SS2018.NR.091.psdc,Ruler Tool,Custom (138 pixel(s) = 1.0000 millimeter),millimeter,138,1,0.627264,0
Ruler 112,2022-01-08T16:04:11-05:00,RG.M.SS2018.NR.091.psdc,Ruler Tool,Custom (138 pixel(s) = 1.0000 millimeter),millimeter,138,1,0.901268,180
Ruler 113,2022-01-08T16:04:14-05:00,RG.M.SS2018.NR.091.psdc,Ruler Tool,Custom (138 pixel(s) = 1.0000 millimeter),millimeter,138,1,2.182292,180
Ruler 114,2022-01-08T16:04:18-05:00,RG.M.SS2018.NR.091.psdc,Ruler Tool,Custom (138 pixel(s) = 1.0000 millimeter),millimeter,138,1,4.136096,180
Ruler 115,2022-01-08T16:04:32-05:00,RG.M.SS2018.NR.092.psdc,Ruler Tool,Custom (117 pixel(s) = 1.0000  millimeter), millimeter,117,1,0.582532,180
Ruler 116,2022-01-08T16:04:38-05:00,RG.M.SS2018.NR.092.psdc,Ruler Tool,Custom (117 pixel(s) = 1.0000  millimeter), millimeter,117,1,0.542201,0
Ruler 117,2022-01-08T16:04:42-05:00,RG.M.SS2018.NR.092.psdc,Ruler Tool,Custom (117 pixel(s) = 1.0000  millimeter), millimeter,117,1,0.860844,180
Ruler 118,2022-01-08T16:04:47-05:00,RG.M.SS2018.NR.092.psdc,Ruler Tool,Custom (117 pixel(s) = 1.0000  millimeter), millimeter,117,1,0.451389,0
Ruler 119,2022-01-08T16:04:51-05:00,RG.M.SS2018.NR.092.psdc,Ruler Tool,Custom (117 pixel(s) = 1.0000  millimeter), millimeter,117,1,2.436966,0
Ruler 120,2022-01-08T16:04:56-05:00,RG.M.SS2018.NR.092.psdc,Ruler Tool,Custom (117 pixel(s) = 1.0000  millimeter), millimeter,117,1,4.454327,0
Ruler 121,2022-01-08T16:05:28-05:00,RG.M.SS2018.NR.093.psdc,Ruler Tool,Custom (108 pixel(s) = 1.0000 millimeter),millimeter,108,1,0.476852,180
Ruler 122,2022-01-08T16:05:32-05:00,RG.M.SS2018.NR.093.psdc,Ruler Tool,Custom (108 pixel(s) = 1.0000 millimeter),millimeter,108,1,0.655671,0
Ruler 123,2022-01-08T16:05:38-05:00,RG.M.SS2018.NR.093.psdc,Ruler Tool,Custom (108 pixel(s) = 1.0000 millimeter),millimeter,108,1,0.932581,180
Ruler 124,2022-01-08T16:05:42-05:00,RG.M.SS2018.NR.093.psdc,Ruler Tool,Custom (108 pixel(s) = 1.0000 millimeter),millimeter,108,1,0.631655,0
Ruler 125,2022-01-08T16:05:46-05:00,RG.M.SS2018.NR.093.psdc,Ruler Tool,Custom (108 pixel(s) = 1.0000 millimeter),millimeter,108,1,2.696759,0
Ruler 126,2022-01-08T16:05:50-05:00,RG.M.SS2018.NR.093.psdc,Ruler Tool,Custom (108 pixel(s) = 1.0000 millimeter),millimeter,108,1,4.999132,0
Ruler 127,2022-01-08T16:06:06-05:00,RG.M.SS2018.NR.094.psdc,Ruler Tool,Custom (131 pixel(s) = 1.0000 millimeter),millimeter,131,1,0.316794,180
Ruler 128,2022-01-08T16:06:09-05:00,RG.M.SS2018.NR.094.psdc,Ruler Tool,Custom (131 pixel(s) = 1.0000 millimeter),millimeter,131,1,0.416508,0
Ruler 129,2022-01-08T16:06:23-05:00,RG.M.SS2018.NR.094.psdc,Ruler Tool,Custom (131 pixel(s) = 1.0000 millimeter),millimeter,131,1,0.475668,180
Ruler 130,2022-01-08T16:06:26-05:00,RG.M.SS2018.NR.094.psdc,Ruler Tool,Custom (131 pixel(s) = 1.0000 millimeter),millimeter,131,1,0.79604,0
Ruler 131,2022-01-08T16:06:30-05:00,RG.M.SS2018.NR.094.psdc,Ruler Tool,Custom (131 pixel(s) = 1.0000 millimeter),millimeter,131,1,0.741651,180
Ruler 132,2022-01-08T16:06:34-05:00,RG.M.SS2018.NR.094.psdc,Ruler Tool,Custom (131 pixel(s) = 1.0000 millimeter),millimeter,131,1,2.74666,180
Ruler 133,2022-01-08T16:06:37-05:00,RG.M.SS2018.NR.094.psdc,Ruler Tool,Custom (131 pixel(s) = 1.0000 millimeter),millimeter,131,1,5.335401,180
Ruler 134,2022-01-08T16:06:55-05:00,RG.M.SS2018.NR.095.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.585938,180
Ruler 135,2022-01-08T16:06:59-05:00,RG.M.SS2018.NR.095.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.652669,0
Ruler 136,2022-01-08T16:07:03-05:00,RG.M.SS2018.NR.095.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.863607,180
Ruler 137,2022-01-08T16:07:07-05:00,RG.M.SS2018.NR.095.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.754557,0
Ruler 138,2022-01-08T16:07:11-05:00,RG.M.SS2018.NR.095.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,0.192383,180
Ruler 139,2022-01-08T16:07:14-05:00,RG.M.SS2018.NR.095.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,3.049154,180
Ruler 140,2022-01-08T16:07:28-05:00,RG.M.SS2018.NR.095.psdc,Ruler Tool,Custom (96 pixel(s) = 1.0000 millimeter),millimeter,96,1,5.450161,180
Ruler 141,2022-01-08T16:07:49-05:00,RG.M.SS2018.NR.096.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.78555,0
Ruler 142,2022-01-08T16:07:53-05:00,RG.M.SS2018.NR.096.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.555333,180
Ruler 143,2022-01-08T16:07:57-05:00,RG.M.SS2018.NR.096.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.776376,0
Ruler 144,2022-01-08T16:08:01-05:00,RG.M.SS2018.NR.096.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.81078,180
Ruler 145,2022-01-08T16:08:05-05:00,RG.M.SS2018.NR.096.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,2.928039,180
Ruler 146,2022-01-08T16:08:10-05:00,RG.M.SS2018.NR.096.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,5.351204,180
Ruler 147,2022-01-08T16:08:27-05:00,RG.M.SS2018.NR.097.psdc,Ruler Tool,Custom (111 pixel(s) = 1.0000 millimeter),millimeter,111,1,0.471847,180
Ruler 148,2022-01-08T16:08:30-05:00,RG.M.SS2018.NR.097.psdc,Ruler Tool,Custom (111 pixel(s) = 1.0000 millimeter),millimeter,111,1,0.512669,0
Ruler 149,2022-01-08T16:08:34-05:00,RG.M.SS2018.NR.097.psdc,Ruler Tool,Custom (111 pixel(s) = 1.0000 millimeter),millimeter,111,1,0.402872,180
Ruler 150,2022-01-08T16:08:37-05:00,RG.M.SS2018.NR.097.psdc,Ruler Tool,Custom (111 pixel(s) = 1.0000 millimeter),millimeter,111,1,0.581926,0
Ruler 151,2022-01-08T16:08:40-05:00,RG.M.SS2018.NR.097.psdc,Ruler Tool,Custom (111 pixel(s) = 1.0000 millimeter),millimeter,111,1,0.342905,180
Ruler 152,2022-01-08T16:08:44-05:00,RG.M.SS2018.NR.097.psdc,Ruler Tool,Custom (111 pixel(s) = 1.0000 millimeter),millimeter,111,1,2.312218,180
Ruler 153,2022-01-08T16:08:49-05:00,RG.M.SS2018.NR.097.psdc,Ruler Tool,Custom (111 pixel(s) = 1.0000 millimeter),millimeter,111,1,4.880068,180
Ruler 154,2022-01-08T16:09:06-05:00,RG.M.SS2018.NR.098.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.577982,0
Ruler 155,2022-01-08T16:09:08-05:00,RG.M.SS2018.NR.098.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.666571,180
Ruler 156,2022-01-08T16:09:12-05:00,RG.M.SS2018.NR.098.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,1.039564,0
Ruler 157,2022-01-08T16:09:15-05:00,RG.M.SS2018.NR.098.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,0.726778,180
Ruler 158,2022-01-08T16:09:19-05:00,RG.M.SS2018.NR.098.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,3.010894,180
Ruler 159,2022-01-08T16:09:22-05:00,RG.M.SS2018.NR.098.psdc,Ruler Tool,Custom (109 pixel(s) = 1.0000 millimeter),millimeter,109,1,5.545585,180
Ruler 160,2022-01-08T16:09:40-05:00,RG.M.SS2018.NR.099.psdc,Ruler Tool,Custom (188 pixel(s) = 1.0000 millimeter),millimeter,188,1,0.463431,0
Ruler 161,2022-01-08T16:09:43-05:00,RG.M.SS2018.NR.099.psdc,Ruler Tool,Custom (188 pixel(s) = 1.0000 millimeter),millimeter,188,1,0.308012,180
Ruler 162,2022-01-08T16:09:47-05:00,RG.M.SS2018.NR.099.psdc,Ruler Tool,Custom (188 pixel(s) = 1.0000 millimeter),millimeter,188,1,0.863364,0
Ruler 163,2022-01-08T16:09:50-05:00,RG.M.SS2018.NR.099.psdc,Ruler Tool,Custom (188 pixel(s) = 1.0000 millimeter),millimeter,188,1,1.634807,0
Ruler 164,2022-01-08T16:09:53-05:00,RG.M.SS2018.NR.099.psdc,Ruler Tool,Custom (188 pixel(s) = 1.0000 millimeter),millimeter,188,1,3.193318,0
