Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Length	Angle
Ruler 19	2021-02-23T15:34:50-05:00	RG.M.SS2018.NC.053.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.697452	0
Ruler 20	2021-02-23T15:34:54-05:00	RG.M.SS2018.NC.053.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.393422	180
Ruler 21	2021-02-23T15:34:58-05:00	RG.M.SS2018.NC.053.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.741665	0
Ruler 22	2021-02-23T15:35:02-05:00	RG.M.SS2018.NC.053.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.348194	180
Ruler 23	2021-02-23T15:35:05-05:00	RG.M.SS2018.NC.053.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	2.612207	180
Ruler 24	2021-02-23T15:35:08-05:00	RG.M.SS2018.NC.053.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	4.953358	180
Ruler 33	2021-02-23T15:38:51-05:00	RG.M.SS2018.NC.054.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.544058	180
Ruler 34	2021-02-23T15:38:54-05:00	RG.M.SS2018.NC.054.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.611464	0
Ruler 35	2021-02-23T15:39:01-05:00	RG.M.SS2018.NC.054.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.577761	180
Ruler 36	2021-02-23T15:39:04-05:00	RG.M.SS2018.NC.054.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.664425	0
Ruler 37	2021-02-23T15:39:07-05:00	RG.M.SS2018.NC.054.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.492818	180
Ruler 41	2021-02-23T15:39:42-05:00	RG.M.SS2018.NC.054.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	2.890526	0
Ruler 42	2021-02-23T15:39:47-05:00	RG.M.SS2018.NC.054.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	5.590015	0
Ruler 43	2021-02-23T15:41:30-05:00	RG.M.SS2018.NC.055.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	0.514011	180
Ruler 44	2021-02-23T15:41:34-05:00	RG.M.SS2018.NC.055.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	0.583617	0
Ruler 45	2021-02-23T15:41:36-05:00	RG.M.SS2018.NC.055.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	0.615742	180
Ruler 46	2021-02-23T15:41:40-05:00	RG.M.SS2018.NC.055.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	0.744245	0
Ruler 47	2021-02-23T15:41:43-05:00	RG.M.SS2018.NC.055.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	0.55966	180
Ruler 48	2021-02-23T15:41:46-05:00	RG.M.SS2018.NC.055.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	3.017275	180
Ruler 49	2021-02-23T15:41:51-05:00	RG.M.SS2018.NC.055.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	6.002977	180
Ruler 56	2021-02-23T15:51:36-05:00	RG.M.SS2018.NC.056.psdc	Ruler Tool	Custom (88 pixel(s) = 1.0000 millimeter)	millimeter	88	1	0.672774	180
Ruler 57	2021-02-23T15:51:39-05:00	RG.M.SS2018.NC.056.psdc	Ruler Tool	Custom (88 pixel(s) = 1.0000 millimeter)	millimeter	88	1	0.911303	0
Ruler 58	2021-02-23T15:51:42-05:00	RG.M.SS2018.NC.056.psdc	Ruler Tool	Custom (88 pixel(s) = 1.0000 millimeter)	millimeter	88	1	1.210993	180
Ruler 59	2021-02-23T15:51:50-05:00	RG.M.SS2018.NC.056.psdc	Ruler Tool	Custom (88 pixel(s) = 1.0000 millimeter)	millimeter	88	1	0.709931	0
Ruler 60	2021-02-23T15:51:54-05:00	RG.M.SS2018.NC.056.psdc	Ruler Tool	Custom (88 pixel(s) = 1.0000 millimeter)	millimeter	88	1	0.250832	180
Ruler 61	2021-02-23T15:51:57-05:00	RG.M.SS2018.NC.056.psdc	Ruler Tool	Custom (88 pixel(s) = 1.0000 millimeter)	millimeter	88	1	3.755833	180
Ruler 62	2021-02-23T15:52:01-05:00	RG.M.SS2018.NC.056.psdc	Ruler Tool	Custom (88 pixel(s) = 1.0000 millimeter)	millimeter	88	1	6.632258	180
Ruler 63	2021-02-23T15:54:32-05:00	RG.M.SS2018.NC.057.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	0.446263	180
Ruler 64	2021-02-23T15:54:35-05:00	RG.M.SS2018.NC.057.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	0.675426	0
Ruler 65	2021-02-23T15:54:38-05:00	RG.M.SS2018.NC.057.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	0.868404	180
Ruler 66	2021-02-23T15:54:41-05:00	RG.M.SS2018.NC.057.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	0.651303	0
Ruler 67	2021-02-23T15:54:44-05:00	RG.M.SS2018.NC.057.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	0.140673	180
Ruler 68	2021-02-23T15:54:48-05:00	RG.M.SS2018.NC.057.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	2.78207	180
Ruler 69	2021-02-23T15:54:54-05:00	RG.M.SS2018.NC.057.psdc	Ruler Tool	Custom (117 pixel(s) = 1.0000 millimeter)	millimeter	117	1	5.466782	180
Ruler 70	2021-02-23T15:55:57-05:00	RG.M.SS2018.NC.058.psdc	Ruler Tool	1 pixel(s) = 1.0000 pixels	pixels	1	1	39.168459	180
Ruler 71	2021-02-23T15:56:01-05:00	RG.M.SS2018.NC.058.psdc	Ruler Tool	1 pixel(s) = 1.0000 pixels	pixels	1	1	67.145929	0
Ruler 72	2021-02-23T15:56:03-05:00	RG.M.SS2018.NC.058.psdc	Ruler Tool	1 pixel(s) = 1.0000 pixels	pixels	1	1	51.058884	180
Ruler 73	2021-02-23T15:56:07-05:00	RG.M.SS2018.NC.058.psdc	Ruler Tool	1 pixel(s) = 1.0000 pixels	pixels	1	1	91.626216	0
Ruler 74	2021-02-23T15:56:11-05:00	RG.M.SS2018.NC.058.psdc	Ruler Tool	1 pixel(s) = 1.0000 pixels	pixels	1	1	39.551756	180
Ruler 75	2021-02-23T15:56:14-05:00	RG.M.SS2018.NC.058.psdc	Ruler Tool	1 pixel(s) = 1.0000 pixels	pixels	1	1	288.551244	180
Ruler 76	2021-02-23T15:56:18-05:00	RG.M.SS2018.NC.058.psdc	Ruler Tool	1 pixel(s) = 1.0000 pixels	pixels	1	1	576.562406	180
Ruler 77	2021-02-23T15:57:45-05:00	RG.M.SS2018.NC.059.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	0.704124	180
Ruler 78	2021-02-23T15:57:48-05:00	RG.M.SS2018.NC.059.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	0.908547	0
Ruler 79	2021-02-23T15:57:52-05:00	RG.M.SS2018.NC.059.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	0.912344	180
Ruler 80	2021-02-23T15:57:55-05:00	RG.M.SS2018.NC.059.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	2.525015	180
Ruler 81	2021-02-23T15:58-05:00	RG.M.SS2018.NC.059.psdc	Ruler Tool	Custom (124 pixel(s) = 1.0000 millimeter)	millimeter	124	1	4.772719	180
Ruler 88	2021-02-23T16:00:03-05:00	RG.M.SS2018.NC.060.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 milllimeter)	milllimeter	111	1	0.845396	180
Ruler 89	2021-02-23T16:00:06-05:00	RG.M.SS2018.NC.060.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 milllimeter)	milllimeter	111	1	0.592056	0
Ruler 90	2021-02-23T16:00:10-05:00	RG.M.SS2018.NC.060.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 milllimeter)	milllimeter	111	1	0.984539	180
Ruler 91	2021-02-23T16:00:13-05:00	RG.M.SS2018.NC.060.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 milllimeter)	milllimeter	111	1	0.602011	0
Ruler 92	2021-02-23T16:00:16-05:00	RG.M.SS2018.NC.060.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 milllimeter)	milllimeter	111	1	3.024002	0
Ruler 93	2021-02-23T16:00:20-05:00	RG.M.SS2018.NC.060.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 milllimeter)	milllimeter	111	1	5.52012	0
Ruler 95	2021-02-23T16:02:22-05:00	RG.M.SS2018.NC.061.psdc	Ruler Tool	Custom (118 pixel(s) = 1.0000 millimeter)	millimeter	118	1	0.53751	180
Ruler 96	2021-02-23T16:02:26-05:00	RG.M.SS2018.NC.061.psdc	Ruler Tool	Custom (118 pixel(s) = 1.0000 millimeter)	millimeter	118	1	0.52634	0
Ruler 97	2021-02-23T16:02:29-05:00	RG.M.SS2018.NC.061.psdc	Ruler Tool	Custom (118 pixel(s) = 1.0000 millimeter)	millimeter	118	1	0.757599	180
Ruler 98	2021-02-23T16:02:32-05:00	RG.M.SS2018.NC.061.psdc	Ruler Tool	Custom (118 pixel(s) = 1.0000 millimeter)	millimeter	118	1	1.063561	0
Ruler 99	2021-02-23T16:02:36-05:00	RG.M.SS2018.NC.061.psdc	Ruler Tool	Custom (118 pixel(s) = 1.0000 millimeter)	millimeter	118	1	2.885009	0
Ruler 100	2021-02-23T16:02:40-05:00	RG.M.SS2018.NC.061.psdc	Ruler Tool	Custom (118 pixel(s) = 1.0000 millimeter)	millimeter	118	1	5.14606	0
Ruler 107	2021-02-23T16:04:51-05:00	RG.M.SS2018.NC.062.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	0.717105	180
Ruler 108	2021-02-23T16:04:56-05:00	RG.M.SS2018.NC.062.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	0.496892	180
Ruler 109	2021-02-23T16:04:59-05:00	RG.M.SS2018.NC.062.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	0.734044	0
Ruler 110	2021-02-23T16:05:02-05:00	RG.M.SS2018.NC.062.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	0.716757	180
Ruler 111	2021-02-23T16:05:05-05:00	RG.M.SS2018.NC.062.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	2.664798	180
Ruler 112	2021-02-23T16:05:14-05:00	RG.M.SS2018.NC.062.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	4.835268	180
Ruler 113	2021-02-23T16:07:10-05:00	RG.M.SS2018.NC.063.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	0.735482	180
Ruler 114	2021-02-23T16:07:13-05:00	RG.M.SS2018.NC.063.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	0.756729	0
Ruler 115	2021-02-23T16:07:17-05:00	RG.M.SS2018.NC.063.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	1.041957	180
Ruler 116	2021-02-23T16:07:20-05:00	RG.M.SS2018.NC.063.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	0.488536	0
Ruler 117	2021-02-23T16:07:24-05:00	RG.M.SS2018.NC.063.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	3.022704	0
Ruler 118	2021-02-23T16:07:31-05:00	RG.M.SS2018.NC.063.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	5.391381	0
Ruler 119	2021-02-23T16:09:59-05:00	RG.M.SS2018.NC.064.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	0.375611	180
Ruler 120	2021-02-23T16:10:03-05:00	RG.M.SS2018.NC.064.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	0.514394	0
Ruler 121	2021-02-23T16:10:07-05:00	RG.M.SS2018.NC.064.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	0.877061	180
Ruler 122	2021-02-23T16:10:12-05:00	RG.M.SS2018.NC.064.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	0.816836	0
Ruler 123	2021-02-23T16:10:16-05:00	RG.M.SS2018.NC.064.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	0.270158	180
Ruler 124	2021-02-23T16:10:19-05:00	RG.M.SS2018.NC.064.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	2.85406	180
Ruler 125	2021-02-23T16:10:24-05:00	RG.M.SS2018.NC.064.psdc	Ruler Tool	Custom (115 pixel(s) = 1.0000 millimeter)	millimeter	115	1	5.703165	180
Ruler 126	2021-02-23T16:12:16-05:00	RG.M.SS2018.NC.065.psdc	Ruler Tool	Custom (130 pixel(s) = 1.0000 millimeter)	millimeter	130	1	0.502447	180
Ruler 127	2021-02-23T16:12:19-05:00	RG.M.SS2018.NC.065.psdc	Ruler Tool	Custom (130 pixel(s) = 1.0000 millimeter)	millimeter	130	1	0.536429	0
Ruler 128	2021-02-23T16:12:21-05:00	RG.M.SS2018.NC.065.psdc	Ruler Tool	Custom (130 pixel(s) = 1.0000 millimeter)	millimeter	130	1	0.796194	180
Ruler 129	2021-02-23T16:12:24-05:00	RG.M.SS2018.NC.065.psdc	Ruler Tool	Custom (130 pixel(s) = 1.0000 millimeter)	millimeter	130	1	0.705278	0
Ruler 130	2021-02-23T16:12:27-05:00	RG.M.SS2018.NC.065.psdc	Ruler Tool	Custom (130 pixel(s) = 1.0000 millimeter)	millimeter	130	1	2.540347	0
Ruler 131	2021-02-23T16:12:31-05:00	RG.M.SS2018.NC.065.psdc	Ruler Tool	Custom (130 pixel(s) = 1.0000 millimeter)	millimeter	130	1	4.99417	0
Ruler 138	2021-02-23T16:15:28-05:00	RG.M.SS2018.NC.066.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	0.398172	0
Ruler 139	2021-02-23T16:15:31-05:00	RG.M.SS2018.NC.066.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	0.769799	180
Ruler 140	2021-02-23T16:15:34-05:00	RG.M.SS2018.NC.066.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	1.037464	0
Ruler 141	2021-02-23T16:15:38-05:00	RG.M.SS2018.NC.066.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	1.014559	180
Ruler 142	2021-02-23T16:15:42-05:00	RG.M.SS2018.NC.066.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	0.034308	0
Ruler 144	2021-02-23T16:16-05:00	RG.M.SS2018.NC.066.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	3.254302	180
Ruler 145	2021-02-23T16:16:05-05:00	RG.M.SS2018.NC.066.psdc	Ruler Tool	Custom (99 pixel(s) = 1.0000 millimeter)	millimeter	99	1	6.041066	180
Ruler 151	2021-02-23T16:18:42-05:00	RG.M.SS2018.NC.067.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.654796	180
Ruler 152	2021-02-23T16:18:45-05:00	RG.M.SS2018.NC.067.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.736645	0
Ruler 153	2021-02-23T16:18:48-05:00	RG.M.SS2018.NC.067.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	1.025526	180
Ruler 154	2021-02-23T16:18:51-05:00	RG.M.SS2018.NC.067.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.573817	0
Ruler 155	2021-02-23T16:18:59-05:00	RG.M.SS2018.NC.067.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	2.990784	0
Ruler 156	2021-02-23T16:19:03-05:00	RG.M.SS2018.NC.067.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	5.592782	0
Ruler 158	2021-02-23T16:21:22-05:00	RG.M.SS2018.NC.068.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.733998	180
Ruler 159	2021-02-23T16:21:25-05:00	RG.M.SS2018.NC.068.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.65287	0
Ruler 160	2021-02-23T16:21:28-05:00	RG.M.SS2018.NC.068.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.79731	180
Ruler 161	2021-02-23T16:21:32-05:00	RG.M.SS2018.NC.068.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	0.701418	0
Ruler 162	2021-02-23T16:21:35-05:00	RG.M.SS2018.NC.068.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	2.885596	0
Ruler 163	2021-02-23T16:21:38-05:00	RG.M.SS2018.NC.068.psdc	Ruler Tool	Custom (111 pixel(s) = 1.0000 millimeter)	millimeter	111	1	5.30002	0
Ruler 164	2021-02-23T16:23:12-05:00	RG.M.SS2018.NC.069.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	0.710626	180
Ruler 165	2021-02-23T16:23:15-05:00	RG.M.SS2018.NC.069.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	0.510141	0
Ruler 166	2021-02-23T16:23:18-05:00	RG.M.SS2018.NC.069.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	0.647605	180
Ruler 167	2021-02-23T16:23:21-05:00	RG.M.SS2018.NC.069.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	0.552591	0
Ruler 168	2021-02-23T16:23:24-05:00	RG.M.SS2018.NC.069.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	4.834364	0
Ruler 169	2021-02-23T16:24:59-05:00	RG.M.SS2018.NC.070.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	0.433229	180
Ruler 170	2021-02-23T16:25:04-05:00	RG.M.SS2018.NC.070.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	0.394722	0
Ruler 171	2021-02-23T16:25:07-05:00	RG.M.SS2018.NC.070.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	0.668834	180
Ruler 172	2021-02-23T16:25:10-05:00	RG.M.SS2018.NC.070.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	0.816854	0
Ruler 173	2021-02-23T16:25:14-05:00	RG.M.SS2018.NC.070.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	0.645718	180
Ruler 174	2021-02-23T16:25:17-05:00	RG.M.SS2018.NC.070.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	2.959357	180
Ruler 175	2021-02-23T16:25:22-05:00	RG.M.SS2018.NC.070.psdc	Ruler Tool	Custom (116 pixel(s) = 1.0000 millimeter)	millimeter	116	1	5.594565	180
Ruler 176	2021-02-23T16:26:38-05:00	RG.M.SS2018.NC.072.psdc	Ruler Tool	Custom (127 pixel(s) = 1.0000 millimeter)	millimeter	127	1	0.709424	180
Ruler 177	2021-02-23T16:26:41-05:00	RG.M.SS2018.NC.072.psdc	Ruler Tool	Custom (127 pixel(s) = 1.0000 millimeter)	millimeter	127	1	0.869515	0
Ruler 178	2021-02-23T16:26:45-05:00	RG.M.SS2018.NC.072.psdc	Ruler Tool	Custom (127 pixel(s) = 1.0000 millimeter)	millimeter	127	1	0.976619	180
Ruler 179	2021-02-23T16:26:48-05:00	RG.M.SS2018.NC.072.psdc	Ruler Tool	Custom (127 pixel(s) = 1.0000 millimeter)	millimeter	127	1	2.555558	180
Ruler 180	2021-02-23T16:26:52-05:00	RG.M.SS2018.NC.072.psdc	Ruler Tool	Custom (127 pixel(s) = 1.0000 millimeter)	millimeter	127	1	4.89734	180
Ruler 188	2021-02-23T16:28:51-05:00	RG.M.SS2018.NC.073.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.468749	180
Ruler 189	2021-02-23T16:28:54-05:00	RG.M.SS2018.NC.073.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.539771	0
Ruler 190	2021-02-23T16:28:56-05:00	RG.M.SS2018.NC.073.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.492423	180
Ruler 191	2021-02-23T16:28:59-05:00	RG.M.SS2018.NC.073.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.601324	0
Ruler 192	2021-02-23T16:29:02-05:00	RG.M.SS2018.NC.073.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	0.504735	180
Ruler 193	2021-02-23T16:29:04-05:00	RG.M.SS2018.NC.073.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	2.607002	180
Ruler 194	2021-02-23T16:29:08-05:00	RG.M.SS2018.NC.073.psdc	Ruler Tool	Custom (125 pixel(s) = 1.0000 millimeter)	millimeter	125	1	4.972691	180
Ruler 195	2021-02-23T16:30:23-05:00	RG.M.SS2018.NC.074.psdc	Ruler Tool	Custom (113 pixel(s) = 1.0000 millimeter)	millimeter	113	1	0.452552	180
Ruler 196	2021-02-23T16:30:28-05:00	RG.M.SS2018.NC.074.psdc	Ruler Tool	Custom (113 pixel(s) = 1.0000 millimeter)	millimeter	113	1	0.527641	0
Ruler 197	2021-02-23T16:30:31-05:00	RG.M.SS2018.NC.074.psdc	Ruler Tool	Custom (113 pixel(s) = 1.0000 millimeter)	millimeter	113	1	0.862676	180
Ruler 198	2021-02-23T16:30:37-05:00	RG.M.SS2018.NC.074.psdc	Ruler Tool	Custom (113 pixel(s) = 1.0000 millimeter)	millimeter	113	1	0.84019	0
Ruler 199	2021-02-23T16:30:40-05:00	RG.M.SS2018.NC.074.psdc	Ruler Tool	Custom (113 pixel(s) = 1.0000 millimeter)	millimeter	113	1	2.683058	0
Ruler 200	2021-02-23T16:30:44-05:00	RG.M.SS2018.NC.074.psdc	Ruler Tool	Custom (113 pixel(s) = 1.0000 millimeter)	millimeter	113	1	5.274697	0
Ruler 201	2021-02-23T16:49:14-05:00	RG.M.SS2018.NC.075.psdc	Ruler Tool	Custom (128 pixel(s) = 1.0000 millimeter)	millimeter	128	1	0.356395	180
Ruler 202	2021-02-23T16:49:17-05:00	RG.M.SS2018.NC.075.psdc	Ruler Tool	Custom (128 pixel(s) = 1.0000 millimeter)	millimeter	128	1	0.572647	0
Ruler 203	2021-02-23T16:49:20-05:00	RG.M.SS2018.NC.075.psdc	Ruler Tool	Custom (128 pixel(s) = 1.0000 millimeter)	millimeter	128	1	0.880566	180
Ruler 204	2021-02-23T16:49:23-05:00	RG.M.SS2018.NC.075.psdc	Ruler Tool	Custom (128 pixel(s) = 1.0000 millimeter)	millimeter	128	1	0.812654	0
Ruler 205	2021-02-23T16:49:27-05:00	RG.M.SS2018.NC.075.psdc	Ruler Tool	Custom (128 pixel(s) = 1.0000 millimeter)	millimeter	128	1	2.622263	0
Ruler 206	2021-02-23T16:49:31-05:00	RG.M.SS2018.NC.075.psdc	Ruler Tool	Custom (128 pixel(s) = 1.0000 millimeter)	millimeter	128	1	4.59915	0
Ruler 207	2021-02-23T16:51:59-05:00	RG.M.SS2018.NC.076.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	0.633477	0
Ruler 208	2021-02-23T16:52:02-05:00	RG.M.SS2018.NC.076.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	0.623613	180
Ruler 209	2021-02-23T16:52:06-05:00	RG.M.SS2018.NC.076.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	0.921533	0
Ruler 210	2021-02-23T16:52:10-05:00	RG.M.SS2018.NC.076.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	0.818018	180
Ruler 211	2021-02-23T16:52:13-05:00	RG.M.SS2018.NC.076.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	2.996641	180
Ruler 212	2021-02-23T16:52:17-05:00	RG.M.SS2018.NC.076.psdc	Ruler Tool	Custom (126 pixel(s) = 1.0000 millimeter)	millimeter	126	1	5.741101	180
Ruler 213	2021-02-23T16:53:57-05:00	RG.M.SS2018.NC.077.psdc	Ruler Tool	Custom (127 pixel(s) = 1.0000 millimeter)	millimeter	127	1	0.552537	180
Ruler 214	2021-02-23T16:54-05:00	RG.M.SS2018.NC.077.psdc	Ruler Tool	Custom (127 pixel(s) = 1.0000 millimeter)	millimeter	127	1	0.509367	0
Ruler 215	2021-02-23T16:54:03-05:00	RG.M.SS2018.NC.077.psdc	Ruler Tool	Custom (127 pixel(s) = 1.0000 millimeter)	millimeter	127	1	0.757194	180
Ruler 216	2021-02-23T16:54:06-05:00	RG.M.SS2018.NC.077.psdc	Ruler Tool	Custom (127 pixel(s) = 1.0000 millimeter)	millimeter	127	1	0.649503	0
Ruler 217	2021-02-23T16:54:10-05:00	RG.M.SS2018.NC.077.psdc	Ruler Tool	Custom (127 pixel(s) = 1.0000 millimeter)	millimeter	127	1	2.468601	0
Ruler 218	2021-02-23T16:54:15-05:00	RG.M.SS2018.NC.077.psdc	Ruler Tool	Custom (127 pixel(s) = 1.0000 millimeter)	millimeter	127	1	4.937837	0
Ruler 219	2021-02-23T16:56:22-05:00	RG.M.SS2018.NC.078.psdc	Ruler Tool	Custom (128 pixel(s) = 1.0000 millimeter)	millimeter	128	1	0.517929	0
Ruler 220	2021-02-23T16:56:25-05:00	RG.M.SS2018.NC.078.psdc	Ruler Tool	Custom (128 pixel(s) = 1.0000 millimeter)	millimeter	128	1	0.559192	180
